[864468]: 344ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[697033]: 720ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000024EF5413680; name='TRANSLATION-ToLanguages'; value=''ru-RU,fr-FR,es-ES''
[697033]: 720ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1250 speech.context='{"translationcontext":{"to":["'ru-RU","fr-FR","es-ES'"]},"phraseDetection":{"onSuccess":{"action":"Translate"},"onInterim":{"action":"Translate"}},"audio":{"streams":{"1":null}}}'
[697033]: 720ms SPX_TRACE_INFO:  usp_connection.cpp:634 RequestId: 'd8e038b49319456884e26b1463c81d4b'
[697033]: 720ms SPX_TRACE_INFO:  usp_connection.cpp:787 Create requestId d8e038b49319456884e26b1463c81d4b for messageType 1
[697033]: 720ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 44)
[697033]: 720ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:355, Write 44 bytes audio data.
[697033]: 720ms SPX_TRACE_INFO:  usp_connection.cpp:824 The current speech request id is d8e038b49319456884e26b1463c81d4b
[697033]: 720ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 720ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:355, Write 3200 bytes audio data.
[697033]: 720ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:301 CSpxUspRecoEngineAdapter::ProcessAudio: site->AdapterStartingTurn()
[697033]: 721ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1924 CSpxAudioStreamSession::AdapterStartingTurn
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 721ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:356, Write 3200 bytes audio data.
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 721ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:356, Write 3200 bytes audio data.
[697033]: 721ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 780ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:19.6772491Z, size:3200.
[380336]: 780ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 9600 bytes (300 msec)
[380336]: 780ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 12800, unacknowledgedAudioDuration = 300 msec, packetAudioDelay = 0 msec
[697033]: 780ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 781ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 781ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:416, Write 3200 bytes audio data.
[697033]: 781ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 879ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:19.7764015Z, size:3200.
[380336]: 879ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 12800 bytes (400 msec)
[380336]: 879ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 16000, unacknowledgedAudioDuration = 400 msec, packetAudioDelay = 0 msec
[697033]: 879ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 879ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 879ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:514, Write 3200 bytes audio data.
[697033]: 879ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 980ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:19.8772508Z, size:3200.
[380336]: 980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 16000 bytes (500 msec)
[380336]: 980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 19200, unacknowledgedAudioDuration = 500 msec, packetAudioDelay = 0 msec
[697033]: 980ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 980ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 980ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:615, Write 3200 bytes audio data.
[697033]: 980ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 1080ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:19.9773181Z, size:3200.
[380336]: 1080ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 19200 bytes (600 msec)
[380336]: 1080ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 22400, unacknowledgedAudioDuration = 600 msec, packetAudioDelay = 0 msec
[697033]: 1080ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 1080ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 1080ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:715, Write 3200 bytes audio data.
[697033]: 1080ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 1180ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:20.0771396Z, size:3200.
[380336]: 1180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 22400 bytes (700 msec)
[380336]: 1180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 25600, unacknowledgedAudioDuration = 700 msec, packetAudioDelay = 0 msec
[697033]: 1180ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 1180ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 1180ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:815, Write 3200 bytes audio data.
[697033]: 1180ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[380336]: 1280ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:20.1771716Z, size:3200.
[380336]: 1280ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[380336]: 1280ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 28800, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[697033]: 1280ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 1280ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 1280ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:915, Write 3200 bytes audio data.
[697033]: 1280ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 1364ms SPX_TRACE_SCOPE_ENTER:  uws_web_socket.cpp:247 WebSocketAdapter::UwsWebSocket::OnWebSocketOpened
[697033]: 1364ms SPX_TRACE_INFO:  web_socket.cpp:880 Opening websocket completed. TransportRequest: 0xf545d200, wsio handle: 0xf5317560, time: 2025-03-17T03:46:20.2609881Z
[697033]: 1365ms SPX_TRACE_INFO:  usp_connection.cpp:902 TS:1000, OnConnected: connection:0xd1066a20
[697033]: 1365ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1497 [0000024EF526C390]CSpxAudioStreamSession::AdapterConnected
[697033]: 1365ms SPX_TRACE_SCOPE_EXIT:  uws_web_socket.cpp:247 WebSocketAdapter::UwsWebSocket::OnWebSocketOpened
[7725]: 1365ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[697033]: 1365ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2624645Z, TimeInQueue: 991ms, IsBinary: 0, Path: speech.config, Size:395 B
[7725]: 1365ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionEventArgs' as '189265475'
[7725]: 1365ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024ED10AC010
[7725]: 1366ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionEventArgs, h=0x0000024ED10AC010, p=0x0000024ED10AC010, tot=1
[697033]: 1366ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 0, Path: speech.config, Size:395 B
[697033]: 1366ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2631192Z, TimeInQueue: 645ms, IsBinary: 0, Path: speech.context, Size:287 B
[697033]: 1366ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 0, Path: speech.context, Size:287 B
[697033]: 1366ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2636305Z, TimeInQueue: 646ms, IsBinary: 1, Path: audio, Size:186 B
[697033]: 1367ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:186 B
[697033]: 1367ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2639869Z, TimeInQueue: 646ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1367ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1367ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2644549Z, TimeInQueue: 646ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2648453Z, TimeInQueue: 646ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2650904Z, TimeInQueue: 587ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2652728Z, TimeInQueue: 488ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1368ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2655011Z, TimeInQueue: 387ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1369ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1369ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2662755Z, TimeInQueue: 288ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1369ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1370ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2666722Z, TimeInQueue: 189ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1370ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1370ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2668453Z, TimeInQueue: 89ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1370ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[7725]: 1371ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[380336]: 1383ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:20.2802177Z, size:3200.
[380336]: 1383ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 28800 bytes (900 msec)
[380336]: 1383ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 32000, unacknowledgedAudioDuration = 900 msec, packetAudioDelay = 0 msec
[697033]: 1383ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 1383ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 1383ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:1018, Write 3200 bytes audio data.
[697033]: 1383ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 1396ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.2927174Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1396ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[380336]: 1480ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:46:20.3773577Z, size:3200.
[380336]: 1480ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 32000 bytes (1000 msec)
[380336]: 1480ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000024EF5293E20] m_bytesTransited = 35200, unacknowledgedAudioDuration = 1000 msec, packetAudioDelay = 0 msec
[697033]: 1480ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000024EF5413610) Sending Audio ... size=3200
[697033]: 1480ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[697033]: 1480ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:1115, Write 3200 bytes audio data.
[697033]: 1480ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000024EF526C390]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[697033]: 1487ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000024EF545D200] Web socket sending message. Time: 2025-03-17T03:46:20.3839560Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1487ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000024EF545D200] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[697033]: 1563ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=turn.start, Size=186 B, Time=2025-03-17T03:46:20.4602266Z
[697033]: 1563ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000024EF526C390]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.start
[697033]: 1563ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[7725]: 1563ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 1563ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:1198 Response Message: path: turn.start, size: 75.
[7725]: 1564ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[697033]: 1564ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1869 Response: Turn.Start message. Context.ServiceTag: abad1436218a40f39648d77bff818cdd
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[697033]: 1564ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1870 CSpxUspRecoEngineAdapter::OnTurnStart: this=0x0000024EF5413610
[697033]: 1564ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/1200 
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='connection.message.type'; value='text'
[697033]: 1564ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_offset_fixup_wrapper.h:97 CSpxRecoEngineAdapterOffsetFixupWrapper<struct CSpxUspRecoEngineAdapterRetry_OffsetWrapperTraits>::AdapterStartedTurn: m_fixUpInTicks 0 adapterStartOffset 0
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='connection.message.path'; value='turn.start'
[697033]: 1564ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1931 CSpxAudioStreamSession::AdapterStartedTurn
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "abad1436218a40f39648d77bff818cdd"
  }
}'
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='Content-Type'; value='application/json; charset=utf-8'
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='Path'; value='turn.start'
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF31D6B50; name='X-RequestId'; value='d8e038b49319456884e26b1463c81d4b'
[7725]: 1564ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[7725]: 1564ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[697033]: 1564ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000024EF526C478; name='SPEECH-UspContinuationServiceTag'; value='abad1436218a40f39648d77bff818cdd'
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF5316890
[7725]: 1564ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000024EF5316890, p=0x0000024EF5316890, tot=1
[7725]: 1565ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF31D6B30
[7725]: 1566ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000024EF31D6B30, p=0x0000024EF31D6B30, tot=1
[7725]: 1566ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000024EF31D6B50
