[954103]: 335ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:722 CSpxAudioStreamSession::AddRecognizer
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1250 speech.context='{"translationcontext":{"to":["'ru-RU","fr-FR","es-ES'"]},"phraseDetection":{"onSuccess":{"action":"Translate"},"onInterim":{"action":"Translate"}},"audio":{"streams":{"1":null}}}'
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:634 RequestId: '407f46fe10ce45e9afb6d44b80764486'
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:787 Create requestId 407f46fe10ce45e9afb6d44b80764486 for messageType 1
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 44)
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:273, Write 44 bytes audio data.
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:824 The current speech request id is 407f46fe10ce45e9afb6d44b80764486
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:273, Write 3200 bytes audio data.
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:301 CSpxUspRecoEngineAdapter::ProcessAudio: site->AdapterStartingTurn()
[713562]: 630ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1924 CSpxAudioStreamSession::AdapterStartingTurn
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 630ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:274, Write 3200 bytes audio data.
[713562]: 630ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 672ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.3054759Z, size:3200.
[530837]: 672ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 6400 bytes (200 msec)
[530837]: 672ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 9600, unacknowledgedAudioDuration = 200 msec, packetAudioDelay = 0 msec
[713562]: 672ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 672ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 673ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:316, Write 3200 bytes audio data.
[713562]: 673ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 769ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.4021307Z, size:3200.
[530837]: 769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 9600 bytes (300 msec)
[530837]: 769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 12800, unacknowledgedAudioDuration = 300 msec, packetAudioDelay = 0 msec
[713562]: 769ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 769ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 769ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:412, Write 3200 bytes audio data.
[713562]: 769ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 868ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.5014199Z, size:3200.
[530837]: 868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 12800 bytes (400 msec)
[530837]: 868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 16000, unacknowledgedAudioDuration = 400 msec, packetAudioDelay = 0 msec
[713562]: 868ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 868ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 868ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:511, Write 3200 bytes audio data.
[713562]: 868ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 968ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.6020446Z, size:3200.
[530837]: 969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 16000 bytes (500 msec)
[530837]: 969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 19200, unacknowledgedAudioDuration = 500 msec, packetAudioDelay = 0 msec
[713562]: 969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 969ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:612, Write 3200 bytes audio data.
[713562]: 969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 1071ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.7046448Z, size:3200.
[530837]: 1071ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 19200 bytes (600 msec)
[530837]: 1071ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 22400, unacknowledgedAudioDuration = 600 msec, packetAudioDelay = 0 msec
[713562]: 1071ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 1072ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 1072ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:715, Write 3200 bytes audio data.
[713562]: 1072ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[530837]: 1169ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.8022219Z, size:3200.
[530837]: 1169ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 22400 bytes (700 msec)
[530837]: 1169ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 25600, unacknowledgedAudioDuration = 700 msec, packetAudioDelay = 0 msec
[713562]: 1169ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 1169ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 1169ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:812, Write 3200 bytes audio data.
[713562]: 1169ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 1251ms SPX_TRACE_SCOPE_ENTER:  uws_web_socket.cpp:247 WebSocketAdapter::UwsWebSocket::OnWebSocketOpened
[713562]: 1251ms SPX_TRACE_INFO:  web_socket.cpp:880 Opening websocket completed. TransportRequest: 0x74ca6cf0, wsio handle: 0x74ca79c0, time: 2025-03-17T03:45:25.8848545Z
[713562]: 1252ms SPX_TRACE_INFO:  usp_connection.cpp:902 TS:895, OnConnected: connection:0x707acd00
[713562]: 1252ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1497 [0000016E74A9B1D0]CSpxAudioStreamSession::AdapterConnected
[713562]: 1252ms SPX_TRACE_SCOPE_EXIT:  uws_web_socket.cpp:247 WebSocketAdapter::UwsWebSocket::OnWebSocketOpened
[53692]: 1252ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1725 DispatchEvent task started...
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8852828Z, TimeInQueue: 891ms, IsBinary: 0, Path: speech.config, Size:395 B
[53692]: 1252ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionEventArgs' as '189265475'
[53692]: 1252ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000016E707C7810
[53692]: 1252ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionEventArgs, h=0x0000016E707C7810, p=0x0000016E707C7810, tot=1
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 0, Path: speech.config, Size:395 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8856662Z, TimeInQueue: 622ms, IsBinary: 0, Path: speech.context, Size:287 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 0, Path: speech.context, Size:287 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8858161Z, TimeInQueue: 622ms, IsBinary: 1, Path: audio, Size:186 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:186 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8859294Z, TimeInQueue: 622ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1252ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8861855Z, TimeInQueue: 622ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8863698Z, TimeInQueue: 580ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8865064Z, TimeInQueue: 484ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8865748Z, TimeInQueue: 384ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8866142Z, TimeInQueue: 284ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8866480Z, TimeInQueue: 181ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.8866803Z, TimeInQueue: 84ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1253ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[53692]: 1254ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1725 DispatchEvent task complete!
[530837]: 1269ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:25.9021762Z, size:3200.
[530837]: 1269ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 25600 bytes (800 msec)
[530837]: 1269ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 28800, unacknowledgedAudioDuration = 800 msec, packetAudioDelay = 0 msec
[713562]: 1269ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 1269ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 1269ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:912, Write 3200 bytes audio data.
[713562]: 1269ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 1281ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:25.9147339Z, TimeInQueue: 12ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1281ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[530837]: 1368ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:538 Received audio chunk: time: 2025-03-17T03:45:26.0019858Z, size:3200.
[530837]: 1368ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:552 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 28800 bytes (900 msec)
[530837]: 1368ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [0000016E74BBD940] m_bytesTransited = 32000, unacknowledgedAudioDuration = 900 msec, packetAudioDelay = 0 msec
[713562]: 1368ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:306 CSpxUspRecoEngineAdapter::ProcessAudio: (0x0000016E74C52FB0) Sending Audio ... size=3200
[713562]: 1369ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1311 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[713562]: 1369ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:1012, Write 3200 bytes audio data.
[713562]: 1369ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:693 [0000016E74A9B1D0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[713562]: 1369ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0000016E74CA6CF0] Web socket sending message. Time: 2025-03-17T03:45:26.0022072Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1369ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0000016E74CA6CF0] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[713562]: 1448ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=turn.start, Size=186 B, Time=2025-03-17T03:45:26.0814637Z
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1513 [0000016E74A9B1D0]CSpxAudioStreamSession::FireConnectionMessageReceived; path=turn.start
[713562]: 1448ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[713562]: 1448ms SPX_TRACE_INFO:  usp_connection.cpp:1031 TS:1091 Response Message: path: turn.start, size: 75.
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1869 Response: Turn.Start message. Context.ServiceTag: 8d168b5ebe1f40618f1087f797448d52
[53692]: 1448ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1870 CSpxUspRecoEngineAdapter::OnTurnStart: this=0x0000016E74C52FB0
[53692]: 1448ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3075 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/1000 => 2/1200 
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessage' as '370353069'
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_offset_fixup_wrapper.h:97 CSpxRecoEngineAdapterOffsetFixupWrapper<struct CSpxUspRecoEngineAdapterRetry_OffsetWrapperTraits>::AdapterStartedTurn: m_fixUpInTicks 0 adapterStartOffset 0
[713562]: 1448ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1931 CSpxAudioStreamSession::AdapterStartedTurn
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='connection.message.type'; value='text'
[713562]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74A9B2B8; name='SPEECH-UspContinuationServiceTag'; value='8d168b5ebe1f40618f1087f797448d52'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='connection.message.path'; value='turn.start'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='connection.message.text.message'; value='{
  "context": {
    "serviceTag": "8d168b5ebe1f40618f1087f797448d52"
  }
}'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='Content-Type'; value='application/json; charset=utf-8'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='Path'; value='turn.start'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0000016E74C6A940; name='X-RequestId'; value='407f46fe10ce45e9afb6d44b80764486'
[53692]: 1448ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[53692]: 1448ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:131 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000016E74A75D00
[53692]: 1448ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x0000016E74A75D00, p=0x0000016E74A75D00, tot=1
[53692]: 1449ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000016E74C6A920
[53692]: 1449ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x0000016E74C6A920, p=0x0000016E74C6A920, tot=1
[53692]: 1449ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0000016E74C6A940
[53692]: 1449ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0000016E74C6A940, p=0x0000016E74C6A940, tot=5
[53692]: 1449ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='connection.message.path'; value='turn.start'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='X-RequestId'; value='407f46fe10ce45e9afb6d44b80764486'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='Content-Type'; value='application/json; charset=utf-8'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='connection.message.type'; value='text'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='connection.message.type'; value='text'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='connection.message.type'; value='text'
[53692]: 1450ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0000016E74C6A940; name='connection.message.type'; value='text'
